id,date,local_date,score,announce_date,type,n_performers,popularity,venue,country,state,venue_score,venue_n_upcoming_events,listing_count,average_price,lowest_price,highest_price,median_price,segment,primary_performer,primary_performer_event_count,primary_performer_score,performer_2,performer_2_event_count,performer_2_score,sold_out
5890023,2023-08-05T00:00:00,2023-08-04T20:00:00,0.319,2022-12-06T00:00:00,concert,1,0.64,Steven Tanger Center for the Performing Arts,US,NC,0.63,108,125.0,117.0,47.0,573.0,106.0,concert,Riders In The Sky,2,0.37,None,0,0.0,0
5915364,2023-08-05T00:00:00,2023-08-04T20:00:00,0.426,2023-01-17T00:00:00,broadway_tickets_national,1,0.693,Bernard B. Jacobs Theatre,US,NY,0.66,8,64.0,967.0,312.0,1467.0,976.0,theater,Parade,8,0.45,None,0,0.0,0
5962257,2023-08-05T00:00:00,2023-08-04T19:00:00,0.51,2023-03-06T00:00:00,concert,2,0.738,Credit Union 1 Amphitheatre,US,IL,0.78,16,924.0,212.0,25.0,2074.0,229.0,concert,Gov't Mule,39,0.45,Jason Bonham's Led Zeppelin Experience,27,0.48,0
6059138,2023-08-05T00:00:00,2023-08-04T19:00:00,0.309,2023-06-17T00:00:00,comedy,1,0.639,The Second City Mainstage Theatre,US,IL,0.48,76,2.0,151.0,128.0,178.0,128.0,theater,The Second City,29,0.31,None,0,0.0,1
5922611,2023-08-05T00:00:00,2023-08-04T20:00:00,0.412,2023-01-23T00:00:00,comedy,1,0.693,Murat Theatre at Old National Centre,US,IN,0.69,56,339.0,103.0,37.0,298.0,88.0,theater,Trey Kennedy,29,0.41,None,0,0.0,0
6107751,2023-08-05T00:00:00,2023-08-04T20:00:00,0.0,2023-08-01T00:00:00,mls,3,0.0,Lower.com Field,US,OH,0.7,11,176.0,229.0,40.0,11654.0,94.0,sports,Columbus Crew,17,0.63,Minnesota United FC,15,0.72,0
5884837,2023-08-05T00:00:00,2023-08-04T19:00:00,0.548,2022-11-30T00:00:00,wnba,2,0.751,College Park Center,US,TX,0.61,41,54.0,58.0,22.0,129.0,54.0,sports,Dallas Wings,23,0.49,Chicago Sky,23,0.53,0
6054559,2023-08-05T00:00:00,2023-08-04T20:00:00,0.607,2023-06-13T00:00:00,concert,1,0.788,Hard Rock Live at Etess Arena,US,NJ,0.75,18,222.0,293.0,129.0,1539.0,253.0,concert,Dan + Shay,10,0.71,None,0,0.0,0
6037585,2023-08-05T00:00:00,2023-08-04T20:00:00,0.314,2023-05-27T00:00:00,comedy,1,0.641,Aura,US,ME,0.52,13,8.0,71.0,46.0,100.0,68.0,theater,Joe Pera,3,0.36,None,0,0.0,0
5861733,2023-08-05T00:00:00,2023-08-04T20:00:00,0.535,2022-11-03T00:00:00,broadway_tickets_national,1,0.753,Winter Garden Theatre,US,NY,0.77,239,140.0,537.0,120.0,1700.0,551.0,theater,Back to the Future - The Musical,243,0.47,None,0,0.0,0
5962167,2023-08-05T00:00:00,2023-08-04T20:00:00,0.493,2023-03-06T00:00:00,concert,3,0.729,Coca-Cola Roxy Theatre,US,GA,0.75,41,29.0,126.0,61.0,600.0,92.0,concert,Dirty Heads,15,0.51,Lupe Fiasco,6,0.59,0
6064266,2023-08-05T00:00:00,2023-08-04T19:00:00,0.328,2023-06-20T00:00:00,comedy,1,0.639,Stardome Comedy Club,US,AL,0.42,12,1.0,68.0,67.0,70.0,68.0,theater,Donnell Rawlings,13,0.41,None,0,0.0,0
6064023,2023-08-05T00:00:00,2023-08-04T20:00:00,0.0,2023-06-20T00:00:00,concert,1,0.0,Sherman Showcase,US,PA,0.3,1,1.0,49.0,39.0,54.0,45.0,concert,Caligula Blushed,1,0.23,None,0,0.0,0
5711371,2023-08-05T00:00:00,2023-08-04T20:00:00,0.406,2022-05-14T00:00:00,theater,1,0.691,Ohio Theatre - Columbus,US,OH,0.67,123,686.0,208.0,65.0,464.0,215.0,theater,Frozen - The Musical,263,0.43,None,0,0.0,0
5867633,2023-08-05T00:00:00,2023-08-04T20:00:00,0.477,2022-11-10T00:00:00,theater,1,0.731,New Amsterdam Theatre,US,NY,0.7,255,296.0,282.0,89.0,592.0,279.0,theater,Aladdin,425,0.43,None,0,0.0,0
5949085,2023-08-05T00:00:00,2023-08-04T20:00:00,0.404,2023-02-16T00:00:00,cirque_du_soleil,1,0.691,Walt Disney World Resort,US,FL,0.63,222,11.0,365.0,229.0,492.0,367.0,theater,Cirque du Soleil Drawn to Life,216,0.39,None,0,0.0,0
6026439,2023-08-05T00:00:00,2023-08-04T20:00:00,0.323,2023-05-18T00:00:00,concert,1,0.641,Bergen Performing Arts Center,US,NJ,0.6,63,195.0,96.0,58.0,293.0,89.0,concert,Classic Albums Live,13,0.32,None,0,0.0,0
6048155,2023-08-05T00:00:00,2023-08-04T20:00:00,0.177,2023-06-07T00:00:00,concert,1,0.564,Empire Underground - NY,US,NY,0.38,12,1.0,57.0,57.0,57.0,57.0,concert,Young Culture,4,0.48,None,0,0.0,0
6062268,2023-08-05T00:00:00,2023-08-04T20:00:00,0.339,2023-06-20T00:00:00,classical_opera,2,0.654,Alumnae Theatre Company,Canada,ON,0.35,7,11.0,67.0,53.0,131.0,63.0,theater,Julius Caesar,2,0.27,Summer Opera Lyric Theatre,7,0.28,0
5932358,2023-08-05T00:00:00,2023-08-04T20:00:00,0.419,2023-02-02T00:00:00,concert,1,0.691,MGM Northfield Park - Center Stage,US,OH,0.64,26,111.0,240.0,114.0,1225.0,191.0,concert,Tesla,6,0.47,None,0,0.0,0
6012570,2023-08-05T00:00:00,2023-08-04T20:00:00,0.459,2023-05-02T00:00:00,concert,1,0.712,Cape Cod Melody Tent,US,MA,0.61,20,55.0,72.0,32.0,133.0,53.0,concert,Joey McIntyre,1,0.43,None,0,0.0,0
5973377,2023-08-05T00:00:00,2023-08-04T20:00:00,0.361,2023-03-19T00:00:00,concert,1,0.661,Hollywood Casino at The Meadows,US,PA,0.36,3,15.0,441.0,303.0,656.0,408.0,concert,Ted Nugent,9,0.43,None,0,0.0,0
6000226,2023-08-05T00:00:00,2023-08-04T20:00:00,0.48,2023-04-17T00:00:00,concert,1,0.722,Hackensack Meridian Health Theatre at Count Basie Center,US,NJ,0.65,79,24.0,186.0,115.0,556.0,162.0,concert,Donny Osmond,51,0.38,None,0,0.0,0
5880437,2023-08-05T00:00:00,2023-08-04T20:00:00,0.554,2022-11-24T00:00:00,broadway_tickets_national,1,0.763,Neil Simon Theatre,US,NY,0.74,198,237.0,485.0,134.0,1156.0,376.0,theater,MJ - The Musical	,564,0.46,None,0,0.0,0
5958116,2023-08-05T00:00:00,2023-08-04T20:00:00,0.712,2023-02-28T00:00:00,broadway_tickets_national,2,0.853,Eugene O'Neill Theatre,US,NY,0.92,207,119.0,166.0,89.0,311.0,178.0,theater,The Book of Mormon,344,0.66,Broadway in Chicago,284,0.49,0
5936531,2023-08-05T00:00:00,2023-08-04T20:00:00,0.419,2023-02-07T00:00:00,concert,1,0.69,Santander Performing Arts Center,US,PA,0.54,34,434.0,147.0,48.0,616.0,145.0,concert,Intocable,28,0.51,None,0,0.0,0
6055539,2023-08-05T00:00:00,2023-08-04T20:00:00,0.255,2023-06-13T00:00:00,concert,1,0.606,Jergel's Rhythm Grille,US,PA,0.43,12,3.0,73.0,65.0,84.0,70.0,concert,Frank Foster,7,0.34,None,0,0.0,0
6045153,2023-08-05T00:00:00,2023-08-04T20:00:00,0.0,2023-06-02T00:00:00,mls,2,0.0,TQL Stadium,US,OH,0.89,9,799.0,86.0,30.0,396.0,71.0,sports,FC Cincinnati,13,0.74,Nashville SC,16,0.63,0
5982424,2023-08-05T00:02:00,2023-08-04T19:02:00,0.29,2023-03-28T00:00:00,minor_league_baseball,2,0.649,Newman Outdoor Field,US,ND,0.41,16,3.0,42.0,24.0,48.0,40.0,sports,American Association All Star Game,16,0.26,Sioux Falls Canaries,21,0.28,0
5839981,2023-08-05T00:05:00,2023-08-04T19:05:00,0.358,2022-10-11T00:00:00,minor_league_baseball,2,0.667,AutoZone Park,US,TN,0.55,29,68.0,58.0,31.0,133.0,53.0,sports,Memphis Redbirds,47,0.39,Jacksonville Jumbo Shrimp,47,0.41,0
5923115,2023-08-05T00:05:00,2023-08-04T19:05:00,0.369,2023-01-24T00:00:00,minor_league_baseball,2,0.672,Riverfront Stadium,US,KS,0.48,23,50.0,43.0,28.0,81.0,40.0,sports,Wichita Wind Surge,41,0.33,Tulsa Drillers,41,0.33,0
5807356,2023-08-05T00:05:00,2023-08-04T19:05:00,0.381,2022-09-13T00:00:00,minor_league_baseball,2,0.679,Riders Field,US,TX,0.59,23,111.0,36.0,15.0,94.0,33.0,sports,Frisco RoughRiders,41,0.38,Midland RockHounds,41,0.34,0
5809742,2023-08-05T00:05:00,2023-08-04T19:05:00,0.366,2022-09-14T00:00:00,minor_league_baseball,2,0.672,Hodgetown Ballpark,US,TX,0.53,23,45.0,82.0,17.0,1270.0,42.0,sports,Amarillo Sod Poodles,41,0.34,Corpus Christi Hooks,41,0.33,0
5833926,2023-08-05T00:05:00,2023-08-04T19:05:00,0.299,2022-10-06T00:00:00,minor_league_baseball,2,0.634,Regions Field,US,AL,0.52,23,44.0,40.0,24.0,79.0,36.0,sports,Birmingham Barons,41,0.32,Rocket City Trash Pandas,41,0.32,0
5919138,2023-08-05T00:05:00,2023-08-04T19:05:00,0.311,2023-01-19T00:00:00,minor_league_baseball,2,0.645,Hammons Field,US,MO,0.48,23,47.0,44.0,21.0,160.0,33.0,sports,Springfield Cardinals,41,0.33,Northwest Arkansas Naturals,41,0.33,0
5841320,2023-08-05T00:05:00,2023-08-04T19:05:00,0.315,2022-10-12T00:00:00,minor_league_baseball,2,0.646,Dickey-Stephens Park,US,AR,0.54,17,21.0,42.0,24.0,70.0,37.0,sports,Arkansas Travelers,41,0.33,San Antonio Missions,41,0.34,0
5897508,2023-08-05T00:05:00,2023-08-04T19:05:00,0.376,2022-12-15T00:00:00,minor_league_baseball,2,0.679,Chickasaw Bricktown Ballpark,US,OK,0.56,23,512.0,80.0,26.0,259.0,73.0,sports,Oklahoma City Dodgers,47,0.37,Round Rock Express,47,0.39,0
5844104,2023-08-05T00:05:00,2023-08-04T19:05:00,0.377,2022-10-14T00:00:00,minor_league_baseball,2,0.68,Constellation Field,US,TX,0.55,29,40.0,46.0,20.0,93.0,43.0,sports,Sugar Land Space Cowboys,47,0.39,Tacoma Rainiers,47,0.38,0
5785980,2023-08-05T00:05:00,2023-08-04T19:05:00,0.816,2022-08-24T00:00:00,mlb,2,0.904,Globe Life Field,US,TX,0.91,124,620.0,83.0,18.0,689.0,61.0,sports,Texas Rangers,231,0.67,Miami Marlins,230,0.63,0
5838962,2023-08-05T00:08:00,2023-08-04T19:08:00,0.407,2022-10-11T00:00:00,minor_league_baseball,2,0.696,Principal Park,US,IA,0.59,25,90.0,43.0,20.0,70.0,38.0,sports,Iowa Cubs,47,0.37,Toledo Mud Hens,47,0.39,0
5788480,2023-08-05T00:10:00,2023-08-04T19:10:00,0.68,2022-08-24T00:00:00,mlb,2,0.838,American Family Field,US,WI,0.85,124,519.0,62.0,12.0,12512.0,33.0,sports,Milwaukee Brewers,230,0.64,Pittsburgh Pirates,218,0.64,0
5788307,2023-08-05T00:10:00,2023-08-04T19:10:00,0.758,2022-08-24T00:00:00,mlb,2,0.874,Target Field,US,MN,0.84,124,380.0,70.0,22.0,518.0,63.0,sports,Minnesota Twins,230,0.63,Arizona Diamondbacks,231,0.65,0
6021069,2023-08-05T00:15:00,2023-08-04T19:15:00,0.286,2023-05-15T00:00:00,concert,1,0.64,EPIC Event Center,US,WI,0.47,13,8.0,82.0,51.0,164.0,70.0,concert,Blackberry Smoke,30,0.46,None,0,0.0,0
5786856,2023-08-05T00:15:00,2023-08-04T19:15:00,0.705,2022-08-24T00:00:00,mlb,2,0.852,Busch Stadium,US,MO,0.88,109,1019.0,49.0,12.0,626.0,34.0,sports,St. Louis Cardinals,216,0.66,Colorado Rockies,215,0.67,0
6057636,2023-08-05T00:20:00,2023-08-04T17:20:00,0.502,2023-06-14T00:00:00,nfl,2,0.763,Lumen Field,US,WA,0.87,30,33.0,46.0,39.0,73.0,44.0,sports,Seahawks Football Fest,1,0.4,Seattle Seahawks,21,0.77,1
6050237,2023-08-05T00:30:00,2023-08-04T20:30:00,0.281,2023-06-07T00:00:00,comedy,1,0.602,Off the Hook Comedy Club,US,Florida (fl),0.53,46,2.0,96.0,95.0,97.0,95.0,theater,T.J. Miller	,14,0.35,None,0,0.0,1
6025957,2023-08-05T00:30:00,2023-08-04T19:30:00,0.332,2023-05-18T00:00:00,concert,1,0.665,Peoria Civic Center,US,IL,0.67,37,95.0,135.0,58.0,384.0,133.0,concert,Tom Keifer,3,0.4,None,0,0.0,0
5823586,2023-08-05T00:30:00,2023-08-04T19:30:00,0.461,2022-09-27T00:00:00,broadway_tickets_national,1,0.732,James M. Nederlander Theatre,US,IL,0.72,137,217.0,239.0,59.0,1353.0,210.0,theater,MJ - The Musical	,564,0.46,None,0,0.0,0
5987869,2023-08-05T00:30:00,2023-08-04T19:30:00,0.301,2023-04-03T00:00:00,concert,1,0.645,Big Top Chautauqua,US,WI,0.38,3,5.0,80.0,59.0,105.0,80.0,concert,The Wailin' Jennys,5,0.36,None,0,0.0,0
6003373,2023-08-05T00:30:00,2023-08-04T19:30:00,0.274,2023-04-19T00:00:00,broadway_tickets_national,1,0.635,McLeod Theater,US,IL,0.0,4,28.0,56.0,48.0,84.0,54.0,theater,Footloose,11,0.28,None,0,0.0,1
6023985,2023-08-05T00:30:00,2023-08-04T19:30:00,0.316,2023-05-17T00:00:00,concert,2,0.657,The Caverns,US,TN,0.58,11,8.0,129.0,115.0,148.0,127.0,concert,Matisyahu,23,0.35,G. Love & Special Sauce,26,0.47,0
5981450,2023-08-05T00:30:00,2023-08-04T18:30:00,0.487,2023-03-27T00:00:00,concert,2,0.744,Rogers Place,Canada,AB,0.74,104,443.0,270.0,53.0,2604.0,230.0,concert,Avenged Sevenfold,25,0.6,Alexisonfire,4,0.55,0
5922318,2023-08-05T00:30:00,2023-08-04T19:30:00,0.283,2023-01-23T00:00:00,concert,1,0.64,Hoyt Sherman Place,US,IA,0.54,30,19.0,189.0,102.0,278.0,181.0,concert,Kansas,35,0.39,None,0,0.0,0
5962183,2023-08-05T00:30:00,2023-08-04T19:30:00,0.621,2023-03-06T00:00:00,concert,2,0.811,Xcel Energy Center,US,MN,0.83,63,893.0,240.0,28.0,3182.0,185.0,concert,Lionel Richie,29,0.61,"Earth, Wind & Fire",31,0.6,0
5997147,2023-08-05T00:30:00,2023-08-04T19:30:00,0.397,2023-04-16T00:00:00,rodeo,1,0.692,Cowtown Coliseum,US,TX,0.6,35,151.0,90.0,68.0,128.0,87.0,sports,Stockyards Championship Rodeo,23,0.4,None,0,0.0,1
5996767,2023-08-05T00:30:00,2023-08-04T19:30:00,0.263,2023-04-16T00:00:00,comedy,1,0.629,Improv Comedy Club,US,MO,0.51,71,2.0,104.0,104.0,104.0,104.0,theater,Tony Roberts,12,0.61,None,0,0.0,1
6031831,2023-08-05T00:30:00,2023-08-04T20:30:00,0.209,2023-05-19T00:00:00,concert,1,0.601,9:30 Club,US,DC,0.68,77,13.0,57.0,42.0,87.0,52.0,concert,The Dolly Disco,1,0.21,None,0,0.0,1
5836811,2023-08-05T00:30:00,2023-08-04T19:30:00,0.348,2022-10-08T00:00:00,broadway_tickets_national,1,0.672,Metropolis Performing Arts Centre,US,IL,0.41,11,8.0,125.0,98.0,193.0,106.0,theater,Xanadu,11,0.32,None,0,0.0,1
6108129,2023-08-05T00:30:00,2023-08-04T19:30:00,0.0,2023-08-01T00:00:00,comedy,1,0.0,Funny Bone Comedy Club Omaha,US,NE,0.44,11,,,,,,theater,Jeff Arcuri,4,0.0,None,0,0.0,0
6030288,2023-08-05T00:30:00,2023-08-04T19:30:00,0.325,2023-05-18T00:00:00,classical,1,0.651,The Pavilion at Ravinia,US,IL,0.7,33,2.0,65.0,39.0,94.0,39.0,theater,Chicago Symphony Orchestra,63,0.37,None,0,0.0,1
5899772,2023-08-05T00:30:00,2023-08-04T20:30:00,0.363,2022-12-17T00:00:00,broadway_tickets_national,1,0.685,Theatre Capitole,Canada,QC,0.5,65,23.0,209.0,91.0,507.0,156.0,theater,The Bodyguard,19,0.36,None,0,0.0,0
6105584,2023-08-05T00:30:00,2023-08-04T17:30:00,0.242,2023-07-27T00:00:00,concert,1,0.633,Belly Up Tavern,US,CA,0.56,85,4.0,50.0,43.0,68.0,44.0,concert,Atomic Groove Happy Hour,7,0.26,None,0,0.0,0
5984774,2023-08-05T00:30:00,2023-08-04T18:30:00,0.28,2023-04-01T00:00:00,concert,2,0.638,Amphitheater at Las Colonias Park,US,CO,0.54,11,71.0,103.0,67.0,344.0,92.0,concert,Greensky Bluegrass,16,0.49,Amanda Shires,6,0.54,0
6002539,2023-08-05T00:30:00,2023-08-04T19:30:00,0.567,2023-04-19T00:00:00,rodeo,1,0.779,T-Mobile Center,US,MO,0.81,45,156.0,146.0,61.0,258.0,160.0,sports,PBR - Professional Bull Riders	,42,0.53,None,0,0.0,1
6069234,2023-08-05T00:30:00,2023-08-04T19:30:00,0.304,2023-06-23T00:00:00,comedy,1,0.612,James K. Polk Theater,US,TN,0.46,6,1.0,133.0,134.0,134.0,133.0,theater,Pod Meets World Live,4,0.33,None,0,0.0,0
5880548,2023-08-05T00:30:00,2023-08-04T17:30:00,0.306,2022-11-24T00:00:00,family,1,0.652,Westgate Las Vegas Resort & Casino,US,NV,0.62,222,65.0,108.0,79.0,208.0,99.0,theater,Jen Kramer,62,0.33,None,0,0.0,0
5921891,2023-08-05T00:30:00,2023-08-04T19:30:00,0.364,2023-01-21T00:00:00,broadway_tickets_national,1,0.682,Guthrie Theater - Wurtele Thrust Stage,US,MN,0.46,16,22.0,149.0,107.0,214.0,145.0,theater,Into the Woods,16,0.66,None,0,0.0,0
5997676,2023-08-05T00:30:00,2023-08-04T20:30:00,0.314,2023-04-16T00:00:00,concert,1,0.653,Le Balcon,Canada,QC,0.37,10,7.0,105.0,66.0,304.0,83.0,concert,Back to the 80s,2,0.36,None,0,0.0,0
5720889,2023-08-05T00:30:00,2023-08-04T19:30:00,0.427,2022-06-06T00:00:00,broadway_tickets_national,1,0.716,Lied Center Lincoln,US,NE,0.57,49,4.0,227.0,124.0,481.0,223.0,theater,Hamilton,521,0.51,None,0,0.0,1
6012506,2023-08-05T00:30:00,2023-08-04T19:30:00,0.483,2023-05-02T00:00:00,family,1,0.736,NRG Stadium,US,TX,0.9,45,466.0,93.0,50.0,1061.0,87.0,theater,Jurassic World Live Tour,114,0.51,None,0,0.0,0
5782644,2023-08-05T00:30:00,2023-08-04T19:30:00,0.458,2022-08-22T00:00:00,broadway_tickets_national,2,0.733,Music Hall at Fair Park,US,TX,0.72,127,305.0,201.0,60.0,2102.0,169.0,theater,The Book of Mormon,344,0.66,Dallas Summer Musicals,8,0.49,0
5813276,2023-08-05T00:35:00,2023-08-04T18:35:00,0.377,2022-09-16T00:00:00,minor_league_baseball,2,0.676,Rio Grande Credit Union Field at Isotopes Park,US,NM,0.73,32,1023.0,83.0,18.0,156.0,64.0,sports,Albuquerque Isotopes,48,0.4,Las Vegas Aviators,48,0.42,0
5838280,2023-08-05T00:35:00,2023-08-04T18:35:00,0.531,2022-10-10T00:00:00,minor_league_baseball,2,0.758,Smith's Ballpark,US,UT,0.59,24,65.0,131.0,25.0,1005.0,59.0,sports,Salt Lake Bees,48,0.4,El Paso Chihuahuas,48,0.41,0
5986261,2023-08-05T00:45:00,2023-08-04T19:45:00,0.371,2023-04-03T00:00:00,rodeo,1,0.64,Dodge City Roundup Rodeo,US,KS,0.0,6,27.0,63.0,54.0,80.0,62.0,sports,PRCA Rodeo,23,0.69,None,0,0.0,0
5924960,2023-08-05T01:00:00,2023-08-04T20:00:00,0.339,2023-01-25T00:00:00,theater,1,0.59,Casa Manana,US,TX,0.44,4,10.0,112.0,69.0,229.0,87.0,theater,A Man of No Importance,4,0.23,None,0,0.0,0
6033926,2023-08-05T01:00:00,2023-08-04T20:00:00,0.292,2023-05-20T00:00:00,concert,1,0.642,Crystal Grand Music Theatre,US,WI,0.52,13,31.0,84.0,45.0,156.0,85.0,concert,Steven Curtis Chapman,4,0.31,None,0,0.0,0
6055783,2023-08-05T01:00:00,2023-08-04T20:00:00,0.288,2023-06-13T00:00:00,concert,1,0.639,Starlight Ranch,US,TX,0.47,5,4.0,97.0,69.0,191.0,73.0,concert,Josh Abbott Band,5,0.53,None,0,0.0,0
6062845,2023-08-05T01:00:00,2023-08-04T20:00:00,0.311,2023-06-20T00:00:00,comedy,1,0.655,Pantages Theatre,US,MN,0.58,23,330.0,127.0,62.0,351.0,119.0,theater,Golden Girls: The Laughs Continue,5,0.31,None,0,0.0,0
5860398,2023-08-05T01:00:00,2023-08-04T20:00:00,0.354,2022-11-02T00:00:00,broadway_tickets_national,1,0.673,Mark C. Smith Concert Hall at Von Braun Center,US,AL,0.58,64,324.0,149.0,85.0,554.0,143.0,theater,Ain't Too Proud: The Life and Times of The Temptations	,131,0.4,None,0,0.0,0
5964009,2023-08-05T01:00:00,2023-08-04T20:00:00,0.635,2023-03-07T00:00:00,concert,1,0.818,Choctaw Grand Theater,US,OK,0.74,24,167.0,402.0,115.0,2156.0,323.0,concert,Jon Pardi,31,0.6,None,0,0.0,0
5981534,2023-08-05T01:00:00,2023-08-04T19:00:00,0.378,2023-03-27T00:00:00,concert,2,0.688,Chautauqua Auditorium,US,CO,0.53,11,17.0,132.0,88.0,172.0,128.0,concert,Andrew Bird,5,0.44,Uwade,6,0.4,0
6050896,2023-08-05T01:00:00,2023-08-04T21:00:00,0.341,2023-06-08T00:00:00,concert,1,0.669,Buckhead Theatre,US,GA,0.63,62,8.0,131.0,49.0,569.0,68.0,concert,Bop To The Top,8,0.4,None,0,0.0,0
6003328,2023-08-05T01:00:00,2023-08-04T21:00:00,0.608,2023-04-19T00:00:00,comedy,1,0.81,OLG Stage at Fallsview Casino,Canada,ON,0.65,30,56.0,329.0,90.0,2308.0,218.0,theater,Matt Rife,301,0.63,None,0,0.0,0
5985258,2023-08-05T01:00:00,2023-08-04T19:00:00,0.316,2023-04-01T00:00:00,concert,1,0.656,Summit - Denver,US,CO,0.63,50,12.0,135.0,62.0,585.0,75.0,concert,King Lil G,1,0.43,None,0,0.0,0
5983946,2023-08-05T01:00:00,2023-08-04T19:00:00,0.403,2023-03-31T00:00:00,football,2,0.689,McMahon Stadium,Canada,AB,0.46,6,1543.0,176.0,31.0,859.0,169.0,sports,Calgary Stampeders,11,0.39,Toronto Argonauts,12,0.42,0
6048089,2023-08-05T01:00:00,2023-08-04T20:00:00,0.332,2023-06-07T00:00:00,concert,1,0.664,HEB Performance Hall at Tobin Center,US,TX,0.58,12,46.0,114.0,79.0,219.0,113.0,concert,One Night of Queen,12,0.39,None,0,0.0,0
6058412,2023-08-05T01:00:00,2023-08-04T20:00:00,0.379,2023-06-17T00:00:00,concert,1,0.681,Palace Theatre St. Paul,US,MN,0.61,12,38.0,97.0,67.0,246.0,81.0,concert,The Teskey Brothers,30,0.58,None,0,0.0,0
6072349,2023-08-05T01:00:00,2023-08-04T18:00:00,0.134,2023-06-26T00:00:00,broadway_tickets_national,1,0.551,Alexis Park All Suite Resort,US,NV,0.59,550,3.0,206.0,180.0,227.0,210.0,theater,All Shook Up,153,0.16,None,0,0.0,1
6017524,2023-08-05T01:00:00,2023-08-04T19:00:00,0.381,2023-05-08T00:00:00,concert,1,0.69,Snow Park Outdoor Amphitheater,US,UT,0.0,1,2.0,81.0,80.0,81.0,80.0,concert,Ben Folds,38,0.42,None,0,0.0,1
5986638,2023-08-05T01:00:00,2023-08-04T18:00:00,0.259,2023-04-03T00:00:00,comedy,1,0.624,Harrahs Cabaret at Harrahs Las Vegas,US,NV,0.59,381,17.0,151.0,77.0,246.0,142.0,theater,Tape Face,100,0.29,None,0,0.0,0
6061966,2023-08-05T01:00:00,2023-08-04T19:00:00,0.336,2023-06-19T00:00:00,theater,1,0.67,Central City Opera House,US,CO,0.33,5,5.0,187.0,171.0,202.0,194.0,theater,Othello,2,0.32,None,0,0.0,1
5954587,2023-08-05T01:00:00,2023-08-04T18:00:00,0.616,2023-02-22T00:00:00,concert,2,0.808,North Island Credit Union Amphitheatre,US,CA,0.76,20,254.0,196.0,37.0,979.0,140.0,concert,Rebelution,26,0.58,Iration,40,0.52,0
5923427,2023-08-05T01:00:00,2023-08-04T20:00:00,0.636,2023-01-24T00:00:00,concert,1,0.817,Smart Financial Centre,US,TX,0.78,53,53.0,210.0,136.0,413.0,190.0,concert,Banda MS,21,0.6,None,0,0.0,0
6062306,2023-08-05T01:00:00,2023-08-04T20:00:00,0.302,2023-06-20T00:00:00,concert,1,0.648,The Basement East,US,TN,0.55,22,1.0,133.0,124.0,142.0,133.0,concert,Leanna Firestone,3,0.28,None,0,0.0,0
5985971,2023-08-05T01:00:00,2023-08-04T21:00:00,0.436,2023-04-03T00:00:00,concert,1,0.717,Ovation Hall at Ocean Resort Casino,US,NJ,0.71,24,295.0,126.0,68.0,323.0,132.0,concert,Air Supply,28,0.44,None,0,0.0,0
6008043,2023-08-05T01:00:00,2023-08-04T20:00:00,0.834,2023-04-24T00:00:00,concert,2,0.924,Fiserv Forum,US,WI,0.83,31,624.0,863.0,343.0,4935.0,746.0,concert,Drake,36,0.78,21 Savage,34,0.78,0
6049416,2023-08-05T01:00:00,2023-08-04T20:00:00,0.377,2023-06-07T00:00:00,concert,1,0.687,Bayou Music Center,US,TX,0.68,26,39.0,136.0,49.0,582.0,131.0,concert,Leela James,10,0.46,None,0,0.0,0
5947677,2023-08-05T01:00:00,2023-08-04T18:00:00,0.49,2023-02-16T00:00:00,concert,6,0.744,Santa Barbara Bowl,US,CA,0.73,15,82.0,143.0,70.0,292.0,139.0,concert,Trombone Shorty & Orleans Avenue,16,0.46,Ziggy Marley,10,0.59,0
5990278,2023-08-05T01:00:00,2023-08-04T20:00:00,0.277,2023-04-06T00:00:00,concert,1,0.636,House of Blues Houston,US,TX,0.69,68,12.0,66.0,46.0,144.0,57.0,concert,Black Flag,11,0.31,None,0,0.0,0
6024367,2023-08-05T01:00:00,2023-08-04T21:00:00,0.205,2023-05-18T00:00:00,concert,1,0.6,Racket NYC,US,NY,0.48,10,5.0,77.0,57.0,139.0,63.0,concert,French 79,9,0.48,None,0,0.0,1
6036915,2023-08-05T01:00:00,2023-08-04T21:00:00,0.251,2023-05-27T00:00:00,concert,1,0.622,Big Night Live,US,MA,0.64,32,2.0,75.0,73.0,76.0,74.0,concert,Midnight Tyrannosaurus,2,0.4,None,0,0.0,0
6036941,2023-08-05T01:00:00,2023-08-04T21:00:00,0.257,2023-05-27T00:00:00,concert,1,0.626,Music Box at the Borgata,US,NJ,0.57,22,72.0,188.0,32.0,560.0,164.0,concert,moe.,10,0.37,None,0,0.0,0
6033287,2023-08-05T01:00:00,2023-08-04T20:00:00,0.33,2023-05-19T00:00:00,broadway_tickets_national,1,0.658,Marriott Theatre (Lincolnshire),US,IL,0.6,185,8.0,130.0,130.0,131.0,130.0,theater,The Buddy Holly Story,13,0.32,None,0,0.0,1
5982241,2023-08-05T01:00:00,2023-08-04T20:00:00,0.34,2023-03-28T00:00:00,concert,2,0.669,McAllen Performing Arts Center,US,TX,0.54,20,169.0,186.0,32.0,1565.0,144.0,concert,Jesse & Joy,10,0.54,Francisca Valenzuela,8,0.42,0
5921742,2023-08-05T01:00:00,2023-08-04T20:00:00,0.372,2023-01-21T00:00:00,comedy,1,0.686,Thalia Mara Hall,US,MS,0.52,7,318.0,137.0,68.0,473.0,142.0,theater,Karlous Miller,15,0.5,None,0,0.0,0
